New_ID,Age,Sex,Date,Province,District,Tehsil,Latitude,Longitude,Total,Urban,Rural,Accommodation,StagnantWater,RiceLost,RiceLostAcre,PulseLost,PulseLostAcre,CottonLost,CottonLostAcre,SugarLost,SugarLostAcre,MaizeLost,MaizeLostAcre,VegetablesLost,VegetablesLostAcre,FodderLost,FodderLostAcre,FisheryLost,FisherLostAcre,HoneyLost,HoneyLostAcre,FarmLost,FarmLostAcre,FruitLost,FruitLostAcre
362,26,Female,28082010,Punjab,Rajanpur,Jampur,29.6375,70.594444444444,667,93,574,Collective centers (school/Public building),A lot,None,Not applicable,None,Not applicable,76-100%,None,None,None,None,None,None,None,76-100%,None,None,None,None,None,1-25%,51-75%,None,None
2056,40,Male,29082010,Sindh,Khair Pur,Not in list,,,,,,Collective centers (school/Public building),A lot,76-100%,None,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,76-100%,None,Not applicable,Not applicable,Not applicable,Not applicable,76-100%,None,Not applicable,Not applicable
2346,47,Male,26082010,GB,Ghizer,Ghizer,,,189955.69515944,,,Collective centers (school/Public building),A lot,Not Aplicable,Not applicable,76-100%,None,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,76-100%,None,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,76-100%,None,76-100%,None
1661,47,Male,27082010,KPK,DI Khan,Paroa,31.555277777778,70.760555555556,,,,Collective centers (school/Public building),A lot,Not Aplicable,Not applicable,76-100%,None,Not applicable,Not applicable,Not applicable,Not applicable,76-100%,76-100%,76-100%,76-100%,76-100%,76-100%,Not applicable,Not applicable,Not applicable,Not applicable,76-100%,None,Not applicable,Not applicable
1794,36,Male,1092007,Sindh,Kamber,Not in list,,,,,,Collective centers (school/Public building),A lot,76-100%,"Don't know","Don't know","Don't know","Don't know","Don't know","Don't know","Don't know","Don't know","Don't know","Don't know","Don't know","Don't know","Don't know","Don't know","Don't know","Don't know","Don't know","Don't know","Don't know","Don't know","Don't know"
2015,36,Male,1092007,Sindh,Kamber,Not in list,,,,,,Collective centers (school/Public building),A lot,76-100%,"Don't know","Don't know","Don't know","Don't know","Don't know","Don't know","Don't know","Don't know","Don't know","Don't know","Don't know","Don't know","Don't know","Don't know","Don't know","Don't know","Don't know","Don't know","Don't know","Don't know","Don't know"
973,48,Male,26082010,Punjab,Muzaffargarh, Muzaffargarh ,30.064722222222,71.189722222222,1342,194,1148,Collective centers (school/Public building),A lot,76-100%,None,76-100%,None,76-100%,None,None,None,None,None,None,None,76-100%,None,None,None,None,None,None,None,None,None
1883,41,Male,2032010,Sindh,Sukkur,Not in list,,,,,,Collective centers (school/Public building),A lot,76-100%,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
1882,41,Male,2032010,Sindh,Sukkur,Not in list,,,,,,Collective centers (school/Public building),A lot,76-100%,None,None,None,None,None,None,None,None,None,Not applicable,None,None,None,None,None,None,None,None,None,None,None
2057,23,Male,30082010,Sindh,Khair Pur,Not in list,,,,,,Collective centers (school/Public building),A lot,None,None,None,None,None,None,None,None,None,None,None,None,76-100%,1-25%,1-25%,None,None,None,None,None,76-100%,None
971,35,Male,26082010,Punjab,Muzaffargarh, Muzaffargarh ,30.064722222222,71.189722222222,1342,194,1148,Collective centers (school/Public building),A lot,None,None,76-100%,None,76-100%,None,None,None,76-100%,None,76-100%,None,76-100%,None,None,None,None,None,None,None,None,None
686,45,Male,27082010,Punjab,Muzaffargarh,Alipur,29.379444444444,70.905833333333,546,40,506,Collective centers (school/Public building),A lot,None,None,None,None,51-75%,None,76-100%,None,51-75%,51-75%,None,None,None,None,None,None,None,None,None,None,None,None
47,38,Male,28082010,Punjab,Rajanpur,Rajanpur,29.103888888889,70.320555555556,558,111,447,Collective centers (school/Public building),A lot,None,None,None,None,76-100%,76-100%,None,76-100%,None,None,None,None,76-100%,"Don't know",None,None,76-100%,"Don't know",None,None,None,None
177,30,Male,29082010,Punjab,Rajanpur,Jampur,29.6375,70.594444444444,667,93,574,Collective centers (school/Public building),A lot,None,None,None,None,76-100%,None,1-25%,None,1-25%,None,None,None,None,None,None,None,None,None,None,None,None,None
182,25,Male,29082010,Punjab,Rajanpur,Rajanpur,29.103888888889,70.320555555556,558,111,447,Collective centers (school/Public building),A lot,None,None,None,None,76-100%,None,None,None,1-25%,None,None,None,None,None,None,None,None,None,None,None,None,None
972,42,Male,26082010,Punjab,Muzaffargarh, Muzaffargarh ,30.064722222222,71.189722222222,1342,194,1148,Collective centers (school/Public building),A lot,None,None,None,None,76-100%,None,None,None,76-100%,None,None,None,76-100%,None,None,None,None,None,None,None,None,None
361,40,Female,28082010,Punjab,Rajanpur,Jampur,29.6375,70.594444444444,667,93,574,Collective centers (school/Public building),A lot,None,None,None,None,76-100%,None,None,None,None,None,None,76-100%,76-100%,76-100%,76-100%,None,None,None,None,None,None,None
975,29,Male,26082010,Punjab,Muzaffargarh, Muzaffargarh ,30.064722222222,71.189722222222,1342,194,1148,Collective centers (school/Public building),A lot,None,None,None,None,76-100%,None,None,None,None,None,None,None,76-100%,None,None,None,None,None,None,None,None,None
830,40,Male,26082010,Punjab,Muzaffargarh, Muzaffargarh ,30.064722222222,71.189722222222,1342,194,1148,Collective centers (school/Public building),A lot,None,None,None,None,76-100%,None,None,None,None,None,None,None,76-100%,None,None,None,None,None,None,None,None,None
364,40,Male,28082010,Punjab,Rajanpur,Jampur,29.6375,70.594444444444,667,93,574,Collective centers (school/Public building),A lot,None,None,None,None,76-100%,None,None,None,None,None,None,None,76-100%,None,None,None,None,None,None,None,None,None
729,56,Male,27082010,Punjab,DG Khan, D.G.Khan ,,,1613,262,1351,Collective centers (school/Public building),A lot,None,None,None,None,76-100%,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
683,45,Male,26082010,Punjab,Muzaffargarh, Muzaffargarh ,30.064722222222,71.189722222222,1342,194,1148,Collective centers (school/Public building),A lot,None,None,None,None,76-100%,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
232,41,Male,29082010,Punjab,Rajanpur, Rojhan ,28.2375,69.939722222222,277,15,262,Collective centers (school/Public building),A lot,None,None,None,None,76-100%,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
230,45,Male,29082010,Punjab,Rajanpur, Rojhan ,28.2375,69.939722222222,277,15,262,Collective centers (school/Public building),A lot,None,None,None,None,76-100%,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
405,36,Male,28082010,Punjab,Rajanpur,Jampur,29.6375,70.594444444444,667,93,574,Collective centers (school/Public building),A lot,None,None,None,None,76-100%,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
176,47,Male,29082010,Punjab,Rajanpur,Jampur,29.6375,70.594444444444,667,93,574,Collective centers (school/Public building),A lot,None,None,None,None,76-100%,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
203,40,Male,29082010,Punjab,Rajanpur,Rajanpur,29.103888888889,70.320555555556,558,111,447,Collective centers (school/Public building),A lot,None,None,None,None,None,None,None,None,None,None,None,None,51-75%,None,None,None,None,None,None,None,None,None
832,50,Male,26082010,Punjab,Muzaffargarh, Jatoi ,29.509166666667,,633,73,560,Collective centers (school/Public building),A lot,None,None,None,None,None,None,None,None,None,None,None,None,76-100%,None,None,None,None,None,None,None,None,None
976,35,Male,26082010,Punjab,Muzaffargarh, Muzaffargarh ,30.064722222222,71.189722222222,1342,194,1148,Collective centers (school/Public building),A lot,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
391,46,Male,28082010,Punjab,Rajanpur,Jampur,29.6375,70.594444444444,667,93,574,Collective centers (school/Public building),A lot,Not Aplicable,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
392,40,Male,28082010,Punjab,Rajanpur,Jampur,29.6375,70.594444444444,667,93,574,Collective centers (school/Public building),A lot,Not Aplicable,Not applicable,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
1908,24,Male,29082010,Sindh,Sukkur,Not in list,,,,,,Collective centers (school/Public building),A lot,1-25%,1-25%,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable
40,30,Male,29082010,Punjab,Rajanpur,Rajanpur,29.103888888889,70.320555555556,558,111,447,Collective centers (school/Public building),A lot,1-25%,None,Not applicable,Not applicable,1-25%,None,26-50%,None,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable
1909,42,Male,29082010,Sindh,Sukkur,Not in list,,,,,,Collective centers (school/Public building),A lot,1-25%,None,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable
1914,64,Male,30082010,Sindh,Sukkur,Not in list,,,,,,Collective centers (school/Public building),A lot,1-25%,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable
1783,30,Male,2092007,Sindh,Kamber,Not in list,,,,,,Collective centers (school/Public building),A lot,51-75%,26-50%,None,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable
1853,24,Male,31082010,Sindh,Khair Pur,Gambat,27.346944444444,68.514166666667,45630,,,Collective centers (school/Public building),A lot,76-100%,None,Not applicable,Not applicable,76-100%,None,76-100%,None,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable
257,28,Male,28082010,Punjab,Layyah,Layyah,30.960555555556,70.9425,804,143,661,Collective centers (school/Public building),A lot,76-100%,None,Not applicable,Not applicable,76-100%,None,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable
2059,24,Male,30082010,Sindh,Khair Pur,Gambat,27.346944444444,68.514166666667,45630,,,Collective centers (school/Public building),A lot,76-100%,None,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable
1859,62,Male,30082010,Sindh,Khair Pur,Gambat,27.346944444444,68.514166666667,45630,,,Collective centers (school/Public building),A lot,76-100%,None,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable
393,35,Male,28082010,Punjab,Rajanpur,Jampur,29.6375,70.594444444444,667,93,574,Collective centers (school/Public building),A lot,None,None,None,None,76-100%,None,None,None,Not applicable,Not applicable,Not applicable,Not applicable,1-25%,None,Not applicable,76-100%,76-100%,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable
1699,35,Male,22092007,KPK,DI Khan,Paroa,31.555277777778,70.760555555556,,,,Collective centers (school/Public building),A lot,Not Aplicable,Not applicable,None,None,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable
41,28,Male,29082010,Punjab,Rajanpur,Rajanpur,29.103888888889,70.320555555556,558,111,447,Collective centers (school/Public building),A lot,Not Aplicable,Not applicable,Not applicable,Not applicable,26-50%,None,26-50%,None,Not applicable,Not applicable,Not applicable,Not applicable,1-25%,None,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable
45,28,Male,29082010,Punjab,Rajanpur,Rajanpur,29.103888888889,70.320555555556,558,111,447,Collective centers (school/Public building),A lot,Not Aplicable,Not applicable,Not applicable,Not applicable,76-100%,None,76-100%,None,Not applicable,Not applicable,Not applicable,Not applicable,76-100%,None,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable
42,48,Male,29082010,Punjab,Rajanpur,Rajanpur,29.103888888889,70.320555555556,558,111,447,Collective centers (school/Public building),A lot,Not Aplicable,Not applicable,Not applicable,Not applicable,76-100%,None,76-100%,None,Not applicable,Not applicable,Not applicable,Not applicable,76-100%,None,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable
44,58,Male,29082010,Punjab,Rajanpur,Rajanpur,29.103888888889,70.320555555556,558,111,447,Collective centers (school/Public building),A lot,Not Aplicable,Not applicable,Not applicable,Not applicable,76-100%,None,76-100%,None,Not applicable,Not applicable,Not applicable,Not applicable,76-100%,None,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable
