AddBleach,AddWater,AgriID,AnyFishingEqupment,AnyFishorCrabPonds,AnyoneLiveingInYourDewilling,AnyOneReceivedItems,AnyOneToCultivateCrops,avoideFlooding,Barrels,Barrels1,Barrels2,Barrels3,BarrelsOther,BarrelsOther1,BarrelsOther2,BarrelsOther3,BarrelsWood,BarrelsWood1,BarrelsWood2,BarrelsWood3,Boil,BorrowCredit,BorrowingFood,Buckets,Buckets1,Buckets2,Buckets3,Buffalo,Buffalo1,Cattle,Cattle1,Cereal,Chickens,Chickens1,ChildPassedStool,ChoseFood,ChoseLess,ClayPots,ClayPots1,ClayPots2,ClayPots3,Construction,ConstructionID,CrabPonds,CrabPonds1,DarkGreen,DoesYourHouseHaveGardnnow,Donkeys,Donkeys1,donnotknow,DoyouConsider,DoyouConsider1,DoyouConsider10,DoyouConsider11,DoyouConsider12,DoyouConsider13,DoyouConsider14,DoyouConsider15,DoyouConsider16,DoyouConsider17,DoyouConsider18,DoyouConsider19,DoyouConsider2,DoyouConsider20,DoyouConsider3,DoyouConsider4,DoyouConsider5,DoyouConsider6,DoyouConsider7,DoyouConsider8,DoyouConsider9,DoYouUseNearest,DrinkingWatherInCompound,Ducks,Ducks1,DwellingIsBetter,DwellingOwnedByMem,DwellingPriorNargis,DwellingWhereHHlives,EatFewer,EatLess,EatOutSide,Egg,ExchangeItems,ExchangeWork,FaithBased,FeelSave,Fish,FishingNets,FishingNets1,FishPonds,FishPonds1,fleshMeat,FloorMaterial,FoodForWork,FoodId,GiftFromFamily,Goats,Goats1,GoodsId,GotSupport,GovernamentFood,HealthId,HHhasAnotherHouse,HotterThanBefore,HouseOption1,HouseOption2,HouseOption3,HouseOption4,HouseOption5,HowLongDoesItTake,HowLongDoesItTakeToHosp,HowManyHHShared,HowManyRooms,HowOftenMedicineAvalable,IfReducationMainReason1,IfReducationMainReason2,IfReducationMainReason24,IfReducationMainReason25,IfReducationMainReason26,IfReducationMainReason27,IfReducationMainReason3,IfReducationMainReason4,IfReducationMainReason5,IfReducationMainReason6,IfReducationMainReason7,IfReducationMainReason8,IfReducationMainReason9,IfReductionMainReason,IfReductionMainReason1,IfReductionReason,IfReductionReason1,IfReductionReason2,Inshore,Inshore1,JerryCan,JerryCan1,JerryCan2,JerryCan3,LegumesNutsSeeds,LessthanEnough,LetItStand,LiveStockNowOrHad,LocalNGO,LocalOrgWorking,MajorCosnt,MakeWaterSafe,MethodeOfWaste,MethodeOfWaste1,MethodeOfWaste2,Milk,MilkCows,MilkCows1,MonsoonPaddy,MonsoonPaddy1,MoreCrowded,NeedImprovment,NeedsID,OfficialHealthWorkerInVillage,Offshore,Offshore1,OftenHishappen,Oils,Option20,Option21,OrganMeat,Other,Other1,Other2,Other3,OtherBoats,OtherBoats1,OtherFood,OtherFruits,OtherMethod,OtherVeg,OwnProduction,Past7daysSnacks,PerennialPaddy,PerennialPaddy1,Pigs,Pigs1,Preharvist,PriorNargis,PriorNargis44,PriorNargis45,PriorNargis46,PriorNargis47,PriorNargis48,PriorNargis49,PriorNargis50,PriorNargis51,PriorNargis52,PriorNargis53,PriorNargis54,PriorNargis55,PriorNargis56,PriorNargis57,PriorNargis58,PriorNargis59,PriorNargis60,PriorNargis61,PriorNargis62,PriorNargis63,Purchases,RainySeason,ReasonToNotUseNearest,ReliefID,RepairsDewlling,ResponsibilityForFatching,RiverBoats,RiverBoats1,RoofMaterial,ShareThisFacilityWithOther,SizeOfCurrentGarden,SizeOfCurrentGarden1,SoapBarinHH,SolarDisinfection,SomeMembers,Spices,Strain,StrongestHouse,SummerPaddy,SummerPaddy1,Sweets,tblagriculture_StatisticID,tblconstruction_StatisticID,tblfood_StatisticId,tblgoods_Option1,tblgoods_Option10,tblgoods_Option11,tblgoods_Option12,tblgoods_Option13,tblgoods_Option14,tblgoods_Option15,tblgoods_Option16,tblgoods_Option17,tblgoods_Option18,tblgoods_Option19,tblgoods_Option2,tblgoods_Option3,tblgoods_Option4,tblgoods_Option5,tblgoods_Option6,tblgoods_Option7,tblgoods_Option8,tblgoods_Option9,tblgoods_StatisticID,tblhealth_StatisticID,tblNeeds_Option1,tblNeeds_Option10,tblNeeds_Option11,tblNeeds_Option12,tblNeeds_Option13,tblNeeds_Option14,tblNeeds_Option15,tblNeeds_Option16,tblNeeds_Option17,tblNeeds_Option18,tblNeeds_Option19,tblNeeds_Option2,tblNeeds_Option3,tblNeeds_Option4,tblNeeds_Option5,tblNeeds_Option6,tblNeeds_Option7,tblNeeds_Option8,tblNeeds_Option9,tblNeeds_StatisticID,tblRelief_StatisticID,tblWater_StatisticID,ThreeSourceOfIncome,ThreeSourceOfIncome1,ThreeSourceOfIncome2,TinCan,TinCan1,TinCan2,TinCan3,ToiletFacility,TypeOfDwelling,uId,UNINGO,UseWaterFilter,VitaminA,VitaminAFruit,WaitBeingSeenByDoctor,WantToReturn,WasdwellinglivedOwnedPrior,WashHandsBeforePrepFood,WaterID,WaterMainSource,WaterSource,WereThreeSourceOfIncome,WereThreeSourceOfIncome1,WereThreeSourceOfIncome2,WhatKindOfItem1,WhatKindOfItem11,WhatKindOfItem12,WhatKindOfItem2,WhatKindOfItem21,WhatKindOfItem22,WhatKindOfItem3,WhatKindOfItem31,WhatKindOfItem32,WhatKindOfItem4,WhatKindOfItem41,WhatKindOfItem42,WhatKindOfItem421,WhatKindOfItem5,WhatKindOfItem51,WhatKindOfItem52,WhatKindOfItem521,WhatKindOfItem6,WhatKindOfItem61,WhatKindOfItem62,WhatKindOfItem7,WhatWasTheSize,WhatWasTheSize1,WhenWasTheLastTime,WhiteTubers,YouCanGoInABigStorm,YouLivedBefore
2,2,5950,2,2,1,1,1,2,1.00,0.00,0.00,10.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,,0,0.00,0.00,0.00,0.00,,,2,2,7,2,12,3,0,0,1.00,0.00,0.00,10.00,1,3660,,,0,2,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,3,3,1,1,1,0,0,2,2,,,,2,3,,,,,1,2,,3589,,,,5982,0,,3586,2,1,2,1,2,1,2,20,40,,0,,1,,,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,1,2,1,1,,0,1,1,8,,3,0,,,4.00,4.00,1,1,3568,1,,,0,2,1,1,0,0.00,0.00,0.00,0.00,,,,0,2,2,2,2,,,,,3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,2,,3623,2,2,,,1,2,,,1,2,,2,1,,,,2,1104,1104,1104,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1104,1104,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,1104,1104,1104,2,,,0.00,0.00,0.00,0.00,3,1,114-09,,2,2,1,,,,1,3696,12,13,2,,,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,,,2,1,1,
2,2,5952,2,2,2,1,1,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,,0,0.00,0.00,0.00,0.00,2,2,,,7,0,2,2,0,0,1.00,1.00,0.00,3.00,10,3662,,,0,2,,,,1,1,0,0,0,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,0,1,2,0,100,3,1,2,1,0,0,2,1,,,,1,1,,,,,1,2,,3591,,,,5984,0,,3588,2,2,2,1,2,1,1,30,60,2,1,1,1,,,,,,1,,,,,,1,,,,,,,,0.00,0.00,0.00,0.00,1,2,1,1,,1,,1,,3,,0,,,7.00,7.00,1,1,3570,1,,,0,7,1,1,0,0.00,0.00,0.00,0.00,,,,0,,1,,3,,,0,2,,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,1,1,1,1,1,,3625,1,1,,,1,1,,,1,2,,0,1,,7.00,7.00,1,1106,1106,1106,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,1106,1106,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1106,1106,1106,2,,,0.00,0.00,0.00,0.00,3,1,104-11,2,2,0,0,,1,1,2,3698,12,13,2,,,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,,,1,1,2,
2,2,5953,2,2,1,1,1,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2,,0,0.00,0.00,0.00,0.00,,,,,7,,,2,0,0,0.00,0.00,0.00,0.00,10,3663,,,0,1,,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,,,,1,1,1,0,0,1,0,,,,1,7,,,,,1,2,2,3592,,,,5985,0,,3589,2,1,2,1,2,2,2,1,5,,0,1,,,,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0,2,2,,,1,1,1,8,,,0,,,5.00,5.00,1,1,3571,2,,,0,0,1,1,0,1.00,1.00,0.00,8.00,,,,0,1,2,,3,,,5,1,,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,2,,3626,1,2,,,1,2,1.00,1100.00,1,2,,7,2,,,,0,1107,1107,1107,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,1107,1107,2,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1107,1107,1107,24,,,0.00,0.00,0.00,0.00,10,1,094-07,,2,2,0,15,1,1,1,3699,12,13,24,,,0,1,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1.00,1100.00,1,2,2,
2,2,5954,2,2,1,1,1,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,,0,0.00,0.00,0.00,0.00,,,,,7,2,2,2,0,0,1.00,0.00,0.00,25.00,1,3664,,,2,1,,,,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,,,3,1,1,1,0,0,1,1,,,,2,3,,,,,0,2,,3593,,,,5986,0,,3590,2,1,2,1,2,2,2,5,120,,0,3,,,,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0,2,1,1,,1,1,1,6,,,0,,,3.00,3.00,1,1,3572,1,,,0,7,1,1,0,0.00,0.00,0.00,0.00,,,,0,2,3,1,2,,,,,,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,2,,3627,1,2,,,1,2,20.00,20.00,1,2,,7,1,,,,1,1108,1108,1108,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1108,1108,3,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1108,1108,1108,2,,,0.00,0.00,0.00,0.00,3,1,114-20,,2,0,0,15,,,1,3700,12,13,2,,,0,1,1,0,0,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,20.00,20.00,1,0,2,
2,2,5955,2,2,2,1,1,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2,,0,0.00,0.00,0.00,0.00,4,4,,,7,,,1,0,0,2.00,2.00,0.00,96.00,4,3665,,,2,1,,,,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,2,,,3,1,1,1,0,0,2,2,,,,2,1,,,,,1,2,2,3594,,,,5987,0,,3591,2,1,1,1,1,1,1,5,10,1,0,2,,,,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,2,2,1,1,,1,2,1,1,2,,0,,,26.00,26.00,2,1,3573,1,,,0,7,1,1,0,0.00,0.00,0.00,0.00,,,,0,,2,,2,,,,,,0,1,1,1,0,1,1,1,1,0,0,0,0,1,0,1,0,1,1,1,1,1,2,,3628,1,1,,,6,2,60.00,60.00,1,2,,3,1,,10.00,10.00,3,1109,1109,1109,0,0,0,0,0,1,0,1,0,1,1,1,1,1,0,1,1,1,1,1109,1109,3,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,1109,1109,1109,2,24,,0.00,0.00,0.00,0.00,1,1,094-22,3,1,1,0,10,,,1,3701,12,13,2,24,,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,,,5,1,2,
2,2,5956,2,2,1,1,2,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,1,0,0.00,0.00,0.00,0.00,,,,,7,3,5,2,0,1,0.00,0.00,0.00,0.00,1,3666,,,1,2,,,,0,1,0,0,0,1,1,1,0,1,1,1,1,1,1,0,1,0,0,1,0,1,2,0,8,3,1,2,1,1,0,2,1,,2,,1,7,,,,,2,2,,3595,,,,5988,0,,3592,2,1,2,1,1,1,2,20,60,4,1,3,1,,,,,,1,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0,1,1,1,,1,,1,8,,,0,,,,,1,1,3574,1,,,2,7,1,1,2,0.00,0.00,0.00,0.00,,,,1,,0,,3,,,,,,0,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,3,2,,3629,1,1,,,1,,,,1,2,1,7,1,,,,2,1110,1110,1110,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1110,1110,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,1110,1110,1110,8,,,0.00,0.00,0.00,0.00,13,1,104-12,,2,0,0,30,2,1,1,3702,12,13,8,,,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,,,1,2,2,
2,2,5957,2,2,1,1,1,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,,0,0.00,0.00,0.00,0.00,,,,,7,,,3,0,0,2.00,0.00,0.00,30.00,1,3667,,,1,2,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,5,0,3,1,1,1,0,0,1,0,,,,2,4,,,,,2,2,,3596,,,,5989,0,,3593,2,1,2,1,1,2,1,20,60,,1,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,1,2,1,1,,0,1,1,8,,3,0,,,4.00,4.00,1,1,3575,1,,,0,3,1,1,0,0.00,0.00,0.00,0.00,,,,1,2,3,,2,,,2,2,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,2,8,3630,2,1,,,1,2,,,1,2,,2,1,,,,2,1111,1111,1111,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1111,1111,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,1111,1111,1111,1,,,1.00,0.00,0.00,10.00,3,1,114-10,,2,2,1,,,,1,3703,12,13,1,,,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,,,4,1,1,
2,2,5959,2,2,1,1,2,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2,,0,1.00,1.00,0.00,5.00,,,,,7,0,2,2,0,0,0.00,0.00,0.00,0.00,1,3669,,,0,2,,,,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,,,2,2,1,3,0,0,2,1,,,,1,2,,,,,0,2,2,3598,,,,5991,0,,3595,2,2,2,1,1,2,2,2,30,,0,3,4,,,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,2,2,2,1,,1,1,1,7,3,1,0,,,,,1,1,3577,2,,,0,0,1,1,0,0.00,0.00,0.00,0.00,,,,0,1,0,,2,,,,,,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,2,,3632,1,2,,,1,2,,,1,2,,7,1,,,,2,1113,1113,1113,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1113,1113,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,1113,1113,1113,8,1,24,0.00,0.00,0.00,0.00,10,6,094-08,,2,0,0,20,2,2,1,3705,12,13,8,1,24,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,,,1,0,2,2
2,2,5960,1,2,1,1,2,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,,0,0.00,0.00,0.00,0.00,,,,,7,,,9,0,0,0.00,0.00,0.00,0.00,2,3670,,,0,2,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,,,3,1,1,1,0,0,,0,,,,2,7,1,1,,,1,2,,3599,,,,5992,0,,3596,2,1,2,2,1,1,2,15,90,,1,2,,,,,,,,,,,,,2,,,,,,,,0.00,0.00,0.00,0.00,0,2,2,1,,1,1,1,8,,,0,,,,,1,1,3578,1,,,0,7,1,1,0,2.00,2.00,0.00,50.00,,,,4,2,3,1,3,,,0,2,,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,2,2,,3633,1,2,1,1,6,2,,,1,2,,7,1,,,,2,1114,1114,1114,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1114,1114,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,1114,1114,1114,1,9,,0.00,0.00,0.00,0.00,4,1,159-13,,2,0,1,,,,1,3706,12,13,1,9,,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,,,1,0,2,
2,2,5961,2,2,1,1,1,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,2,0,0.00,0.00,0.00,0.00,,,,,7,,,2,0,0,1.00,0.00,0.00,30.00,1,3671,,,0,1,,,,0,1,0,0,0,1,0,0,0,1,1,1,0,1,1,1,0,1,1,1,0,1,2,100,500,3,1,1,1,0,0,1,6,,,,1,0,,,,,1,2,,3600,,,,5993,0,,3597,,2,2,2,1,1,1,90,120,,1,2,,,,,,,1,,,,,,1,,,,,,,,0.00,0.00,0.00,0.00,2,1,1,1,,1,1,1,5,,,0,,,18.00,18.00,2,1,3579,1,,,1,7,1,1,0,0.00,0.00,0.00,0.00,,,,4,,0,,3,,,3,2,,1,1,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,1,1,1,1,,3634,1,1,,,1,2,0.00,0.00,1,2,1,7,1,,18.00,18.00,0,1115,1115,1115,1,0,0,0,0,1,0,1,0,1,0,1,1,0,0,1,1,0,1,1115,1115,3,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,1115,1115,1115,2,24,,0.00,0.00,0.00,0.00,3,1,104-13,3,2,0,0,,,,2,3707,13,13,2,24,,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,20.00,20.00,1,1,2,
2,2,5962,1,2,1,1,1,2,0.00,0.00,0.00,0.00,3.00,3.00,0.00,180.00,0.00,0.00,0.00,0.00,1,,0,0.00,0.00,0.00,0.00,3,3,,,7,12,17,9,0,0,0.00,0.00,0.00,0.00,1,3672,,,1,2,,,,0,1,0,0,0,1,0,1,0,0,0,1,1,1,1,0,1,1,0,1,0,1,2,,,3,1,1,1,0,0,2,0,,,,1,7,,,,,0,2,,3601,3,,,5994,0,,3598,2,1,2,2,1,1,1,3,45,,1,2,,,,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,3,2,1,1,,1,1,1,6,,,0,,,12.00,,1,1,3580,1,,,0,7,1,1,0,0.00,0.00,0.00,0.00,1,1,,0,2,7,1,3,,,,,,0,1,1,1,0,1,1,0,1,0,0,0,0,1,0,1,0,1,1,1,1,2,1,,3635,1,1,,,1,2,,,1,2,,7,1,,,,7,1116,1116,1116,0,0,0,0,0,1,0,1,0,1,1,1,1,1,0,1,0,0,1,1116,1116,3,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,1116,1116,1116,2,,,0.00,0.00,0.00,0.00,3,5,094-11,,2,0,0,10,,,1,3708,12,9,2,,,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,,,2,3,2,
2,2,5963,2,2,2,1,1,2,1.00,1.00,0.00,30.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,,0,0.00,0.00,0.00,0.00,,,,,7,0,6,6,1,0,0.00,0.00,0.00,0.00,1,3673,,,0,2,,,,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,2,,,3,1,2,1,0,0,1,1,,2,,2,4,,,,,0,2,,3602,,,,5995,0,,3599,2,1,2,2,2,2,2,,90,2,0,3,1,,,,,,,,,,,,,,,7,,,,,0.00,0.00,0.00,0.00,0,1,1,1,,0,,1,8,,,0,,,0.00,1.00,1,2,3581,1,,,0,7,1,1,0,0.00,0.00,0.00,0.00,,,,0,,7,,3,,,,,,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,2,9,3636,1,1,,,1,1,,,2,2,1,7,1,,,,1,1117,1117,1117,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1117,1117,1,0,2,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1117,1117,1117,8,,,0.00,0.00,0.00,0.00,5,1,114-11,,1,1,0,25,2,1,2,3709,12,9,8,,,0,0,1,0,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,,,1,1,2,
2,2,5964,1,2,1,1,1,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,,0,0.00,0.00,0.00,0.00,,,,,7,10,60,,0,0,0.00,0.00,0.00,0.00,1,3674,,,0,2,,,,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,2,120,150,3,1,1,1,0,0,1,5,,1,,2,7,10,100,,,1,2,,3603,,,,5996,0,,3600,2,1,2,1,1,1,2,90,120,2,1,2,1,,,,,1,1,,,,,,,,,4,,,,,0.00,0.00,0.00,0.00,5,2,1,1,,1,1,1,8,,,0,,,2.00,4.00,1,1,3582,1,,,0,7,1,1,0,1.00,0.00,0.00,80.00,,,,0,2,0,,3,,,2,2,,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,1,2,2,,3637,1,2,1,1,1,1,,,1,2,,7,1,,10.00,8.00,5,1118,1118,1118,0,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,1118,1118,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1118,1118,1118,2,,,0.00,0.00,0.00,0.00,11,1,104-14,3,2,0,0,60,,,2,3710,12,9,2,,,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,,,5,1,2,
2,2,5965,1,2,2,1,1,1,0.00,0.00,0.00,0.00,2.00,2.00,0.00,120.00,0.00,0.00,0.00,0.00,1,,0,0.00,0.00,0.00,0.00,2,2,,,7,14,25,9,0,0,0.00,0.00,0.00,0.00,6,3675,,,2,2,,,,0,1,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,1,2,,,3,1,1,1,0,0,2,1,,,,2,7,,,,,3,2,,3604,,,,5997,0,,3601,2,1,1,2,2,2,1,3,30,,2,2,1,,,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,5,2,1,1,,1,1,1,6,,,0,,,6.00,6.00,1,1,3583,1,,,0,7,1,1,0,0.00,0.00,0.00,0.00,1,1,,0,2,7,1,4,,,1,1,,0,1,1,1,0,0,1,0,1,0,0,0,0,1,0,1,0,1,1,1,1,2,2,,3638,1,1,,,1,2,,,1,2,,7,1,,,,6,1119,1119,1119,1,0,0,0,0,1,0,1,0,1,1,1,1,1,0,0,1,0,1,1119,1119,3,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,1119,1119,1119,2,,,0.00,0.00,0.00,0.00,3,5,094-12,,2,0,0,5,,,1,3711,12,9,2,,,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,,,2,3,2,
2,2,5968,2,2,1,1,2,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2,,0,0.00,0.00,0.00,0.00,,,,,7,,,2,0,0,1.00,1.00,0.00,48.00,2,3678,,,0,2,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,,,3,2,1,3,0,0,2,2,,3,,1,7,0,1,,,0,6,2,3607,,,,6000,0,,3604,2,1,2,1,2,2,2,1,5,,0,1,,,,,,4,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0,2,2,2,,1,2,1,8,,,0,,,,,1,1,3586,2,,,0,0,1,1,0,0.00,0.00,0.00,0.00,1,1,,0,1,7,,2,,,,,,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,1,2,,3641,1,2,,,1,1,,,1,2,,7,2,,,,2,1122,1122,1122,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,1122,1122,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2,1122,1122,1122,1,9,,0.00,0.00,0.00,0.00,10,1,094-09,,2,0,0,15,1,2,1,3714,12,13,1,9,,0,1,1,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,,,1,2,2,1
2,2,5969,2,2,2,1,2,2,1.00,0.00,0.00,30.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,2,0,0.00,0.00,0.00,0.00,,,,,7,10,15,9,1,0,1.00,0.00,0.00,20.00,1,3679,,,1,1,,,,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,,,3,1,1,1,0,0,2,1,,,,2,3,,,,,1,2,,3608,,,,6001,0,,3605,1,1,2,2,2,2,2,15,90,,0,3,1,,,,,,,,,,,,1,,,,,,,,0.00,0.00,0.00,0.00,0,1,1,1,,0,1,1,8,,,0,,,,,1,1,3587,1,,,0,7,1,1,0,0.00,0.00,0.00,0.00,,,,0,,7,,3,,,0,1,,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,2,,3642,1,1,,,1,2,,,2,2,1,7,1,2,,,1,1123,1123,1123,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1123,1123,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,1123,1123,1123,8,,,0.00,0.00,0.00,0.00,3,1,114-12,,2,3,0,30,,,1,3715,12,9,8,,,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,180.00,180.00,1,1,2,
